record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.2","20260130","CDFW","6FCSAFEA THRM","4","FEATHER THERMALITO BYPASS","39.455","-121.637","FEA","SAFA",,"THERMALITO BYPASS","SAFA","FEA","39.455","-121.637","N"
"L","4.2","20260130","CDFW","6FCSASBF ELKH","4","SAC R ELKHORN BOAT RAMP","38.663","-121.613","SACR","SAFA",,"SACRAMENTO RIVER ELKHORN BOAT RAMP","SAFA","SACR","38.663","-121.613","N"
"L","4.2","20260130","CDFW","6FCSASBF GBND","4","SAC R AT GARCIA BEND","38.479","-121.54","SACR","SAFA",,"SACRAMENTO RIVER GARCIA BEND","SAFA","SACR","38.479","-121.54","N"
"L","4.2","20260130","CDFW","6FBELMAI SCOC","4","SCOTIA","40.48","-124.11","MAEL","NOCA",,"SCOTIA","NOCA","MAEL","40.4825","-124.0997","N"
"L","4.2","20260130","CDFW","6FCSJOLD STEW","4","SAN JOAQ OLD STEWART ROAD","37.8112","-121.3852","SJR","SJOA",,"SAN JOAQUIN OLD RIVER STEWART ROAD","SJOA","SJR","37.8112","-121.3852","N"
"L","4.2","20260130","CDFW","6FBELHOC","4","HOLLOW TREE CREEK","39.86","-123.73","MAEL","NOCA",,"HOLLOW TREE CREEK, TRIBUTARY TO EEL RIVER","NOCA","MAEL","39.8578","-123.7264","N"
"L","4.2","20260130","CDFW","6FBRRDBC","4","DUTCH BILL CREEK","38.46","-123.01","NORU","CECA",,"DUTCH BILL CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.4656","-123.0086","N"
"L","4.2","20260130","CDFW","6FCSABCH","4","BIG CHICO CREEK","39.71","-121.93","SACR","SAFA",,"BIG CHICO CREEK","SAFA","SACR","39.71","-121.93","N"
"L","4.2","20260130","CDFW","6FCSACOW SOUF","4","COW CREEK SOUTH FORK","40.555","-122.23","SACR","SAFA",,"SOUTH FORK COW CREEK","SAFA","SACR","40.54","-122.13","N"
"L","4.2","20260130","CDFW","6FBRRGRV","4","GREEN VALLEY CREEK","38.5","-122.91","NORU","CECA",,"GREEN VALLEY CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.5047","-122.9075","N"
"L","4.2","20260130","CDFW","6MOSFEME","4","EMERYVILLE MINOR PT","37.84","-122.31","SFBA","CECA",,"EMERYVILLE MINOR PORT AREA/LOCATION","CECA","SFBA","37.84","-122.31","N"
"L","4.2","20260130","CDFW","6FKKLIND INRP","4","INDIAN CR. PONDS",,,"KLAM","KLTR",,"INDIAN CREEK REARING PONDS","KLTR","KLAM","41.79","-123.3778","N"
"L","4.2","20260130","CDFW","6FCSAAMN JIB","4","AMERICAN R AT JIBBOOM","38.599","-121.506","AMER","SAFA",,"AMERICAN RIVER AT JIBBOOM STREET","SAFA","AMER","38.599","-121.506","N"
"L","4.2","20260130","CDFW","6FBRRWLK","4","WALKER CREEK FORS RUSS","39.33","-123.35","NORU","CECA",,"WALKER CREEK, TRIB OF FORSCYTHE CREEK, TRIB OF RUSSIAN RIVER","CECA","NORU","39.33","-123.35","N"
"L","4.2","20260130","CDFW","6FASRMSR PATR","4","PATRICKS CR, SMITH R","41.8743","-123.8434","SMIT","NOCA",,"PATRICKS CREEK, TRIBUTARY OF SMITH RIVER","NOCA","SMIT","41.8725","-123.8442","N"
"L","4.2","20260130","CDFW","6FBRRDRC","4","DRY CREEK","38.59","-122.87","NORU","CECA",,"DRY CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.5861","-122.8561","N"
"L","4.2","20260130","CDFW","6FBMTBRC SOLT","4","SOLITUDE FACILITY",,,"MAEL","NOCA",,"SOLITUDE HATCHERY FACILITY ON BEAR CREEK, MATTOLE RIVER SYSTEM","NOCA","MAEL","40.0324","-124.018","N"
"L","4.2","20260130","CDFW","6FCSJSTA CASP","4","STAN R CASWELL PARK","37.69","-121.18","TUST","SJOA",,"CASWELL STATE PARK ON THE STANISLAUS RIVER","SJOA","TUST","37.69","-121.18","N"
"L","4.2","20260130","CDFW","6FCSASBF ISLE","4","SAC R AT ISLETON","38.16","-121.6","SACR","SAFA",,"SACRAMENTO RIVER ISLETON","SAFA","SACR","38.16","-121.6","N"
"L","4.2","20260130","CDFW","6FCSACOY","4","COYOTE CREEK","40.074","-122.124","SACR","SAFA",,"COYOTE CREEK TRIB TO SACRAMENTO S OF RBDD","SAFA","SACR","40.074","-122.124","N"
"L","4.2","20260130","CDFW","6FKKLSLM","4","SALMON RIVER","41.378","-123.494","KLAM","KLTR",,"SALMON RIVER TRIB TO KLAMATH RIVER","KLTR","KLAM","41.378","-123.494","N"
"L","4.2","20260130","CDFW","6FCSASBF RIOV","4","SAC R AT RIO VISTA","38.16","-121.68","SACR","SAFA",,"SACRAMENTO RIVER RIO VISTA","SAFA","SACR","38.16","-121.68","N"
"L","4.2","20260130","CDFW","6FCSASAF FRMW","4","SAC R AT FREMONT WEIR","38.767","-121.659","SACR","SAFA",,"SACRAMENTO RIVER FREMONT WEIR","SAFA","SACR","38.767","-121.659","N"
"L","4.2","20260130","CDFW","6FBRRFLZ","4","FELIZ CREEK","38.97","-123.11","NORU","CECA",,"FELIZ CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.965","-123.1056","N"
"L","4.2","20260130","CDFW","6FCSABAT","4","BATTLE CREEK BELOW CNFH","40.357","-122.175","SACR","SAFA",,"BATTLE CREEK BELOW COLEMAN NATIONAL FISH HATCHERY","SAFA","SACR","40.357","-122.175","N"
"L","4.2","20260130","CDFW","6FCSJMRMN GR140","4","SAN JOAQ R GRT VAL GR 140","37.309","-120.93","SJR","SJOA",,"SAN JOAQUIN RIVER GREAT VALLEY GRASSLANDS STATE PARK ABV HWY 140","SJOA","SJR","37.309","-120.93","N"
"L","4.2","20260130","CDFW","6FCSJOLB BUCK","4","SAN JOAQ BUCKLY CV MARINA","37.98","-121.38","SJR","SJOA",,"SAN JOAQUIN RIVER BUCKLEY COVE MARINA","SJOA","SJR","37.9769","-121.3742","N"
"L","4.2","20260130","CDFW","6FASRMAI HIBR","4","HIOCHI BRIDGE","41.806","-124.082","SMIT","NOCA",,"HIOCHI BRIDGE, SMITH RIVER","NOCA","SMIT","41.8064","-124.0806","N"
"L","4.2","20260130","CDFW","6FKKLMID OMAG","4","OMAGAR CREEK",,,"KLAM","KLTR",,"OMAGAR CREEK","KLTR","KLAM","41.4872","-123.9625","N"
"L","4.2","20260130","CDFW","6FCSJOLB JRPT","4","SAN JOAQ RIV JERSEY PT","38.054","-121.691","SJR","SJOA",,"SAN JOAQUIN RIVER JERSEY PT.","SJOA","SJR","38.0519","-121.6875","N"
"L","4.2","20260130","CDFW","6FKKLBLU","4","BLUFF CREEK",,,"KLAM","KLTR",,"BLUFF CREEK","KLTR","KLAM","41.2406","-123.6522","N"
"L","4.2","20260130","CDFW","6FCSJTUO","4","TUOLUMNE RIVER","37.606","-121.174","TUST","SJOA",,"TUOLUMNE RIVER","SJOA","TUST","37.61","-121.17","N"
"L","4.2","20260130","CDFW","6FKKLUPR FCH","4","FALL CREEK HATCHERY","41.984","-122.362","KLAM","KLTR",,"FALL CREEK HATCHERY","KLTR","KLAM","41.984","-122.362","N"
"L","4.2","20260130","CDFW","6FCSJOLB DSRR","4","SAN JOAQ R DOS REIS ROAD","37.83","-121.3","SJR","SJOA",,"SAN JOAQUIN RIVER DOS REIS ROAD","SJOA","SJR","37.83","-121.3","N"
"L","4.2","20260130","CDFW","6FBRRPTA","4","PIETA CREEK","38.92","-122.05","NORU","CECA",,"PIETA CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.9236","-123.0578","N"
"L","4.2","20260130","CDFW","6FKTRUTR LIME","4","LIME POINT",,,"TRIN","KLTR",,"LIME POINT","KLTR","TRIN",,,"N"
"L","4.2","20260130","CDFW","6FBELVAN YAGRLAW","4","LAWRENCE CREEK","40.5804","-123.9924","MAEL","NOCA",,"LAWRENCE CREEK, TRIBUTARY TO YAGER CREEK","NOCA","MAEL","40.5806","-123.9917","N"
"L","4.2","20260130","CDFW","6FCSASAF ANPK","4","SAC R AT ANDERSON PARK","40.47","-122.26","SACR","SAFA",,"SACRAMENTO RIVER ANDERSON PARK","SAFA","SACR","40.47","-122.26","N"
"L","4.2","20260130","CDFW","6FCSASAF PRIN","4","SAC R AT PRINCETON FERRY","39.412","-122.009","SACR","SAFA",,"SACRAMENTO RIVER PRINCETON FERRY","SAFA","SACR","39.412","-122.009","N"
"L","4.2","20260130","CDFW","6FCSJMOK GESL","4","MOK R GEORGIANNA SLOUGH","38.22","-121.54","MOKE","SJOA",,"MOKELUMNE RIVER GEORGIANNA SLOUGH","SJOA","MOKE","38.1303","-121.5764","N"
"L","4.2","20260130","CDFW","6FKKLEST HUNT","4","HUNTER CREEK",,,"KLAM","KLTR",,"HUNTER CREEK","KLTR","KLAM","41.5492","-124.0567","N"
"L","4.2","20260130","CDFW","6FCSACOW","4","COW CREEK","40.463","-122.23","SACR","SAFA",,"COW CREEK","SAFA","SACR","40.555","-122.23","N"
"L","4.2","20260130","CDFW","6FCSABUT BALD","4","BALDWIN CONST. YARD","39.7","-121.77","SACR","SAFA",,"BALDWIN CONSTRUCTION YARD ON BUTTE CREEK","SAFA","SACR","39.7","-121.77","N"
"L","4.2","20260130","CDFW","6FCSASBF WLGV","4","SAC R AT WALNUT GROVE","38.24","-121.51","SACR","SAFA",,"SACRAMENTO RIVER WALNUT GROVE","SAFA","SACR","38.24","-121.51","N"
"L","4.2","20260130","CDFW","6FCSASAF OMBC","4","BATTLE CK OLD MOUTH","40.3902","-122.1945","SACR","SAFA",,"OLD MOUTH OF BATTLE CREEK","SAFA","SACR","40.39","-122.2","N"
"L","4.2","20260130","CDFW","6FBNOPAR PLRB","4","PARLIN FORK ROAD BRI","39.3695","-123.6585","NORU","CECA",,"PARLIN FORK ROAD BRIDGE ON NOYO RIVER","CECA","NORU","39.3695","-123.6585","N"
"L","4.2","20260130","CDFW","6FCSJTUO SERV","4","TUOLUMNE R MOUTH SERVC RD",,,"TUST","SJOA",,"TUOLUMNE RIVER NEAR MOUTH AT SERVICE ROAD","SJOA","TUST","37.619","-121.161","N"
"L","4.2","20260130","CDFW","6FCSASAF NSAN","4","SAC R NORTH ST ANDERSON","40.47","-122.29","SACR","SAFA",,"SACRAMENTO RIVER NORTH STREET-ANDERSON","SAFA","SACR","40.47","-122.29","N"
"L","4.2","20260130","CDFW","6FC","4","SAC R SAN JOAQ SYSTEM",,,"CAGNG","CAGN",,"SACRAMENTO SAN JOAQUIN RIVER SYSTEM CENTRAL VALLEY","CAGN","CAGNG",,,"N"
"L","4.2","20260130","CDFW","6FCSJOLB SRBO","4","SAN JOAQUIN RIV BELOW OLD","38.058","-121.843","SJR","SJOA",,"SAN JOAQUIN RIVER BROAD SLOUGH TO OLD RIVER","SJOA","SJR","38.028","-121.83","N"
"L","4.2","20260130","CDFW","6FASRROW","4","ROWDY CREEK, SMITH R","41.9109","-124.1655","SMIT","NOCA",,"ROWDY CREEK, TRIBUTARY OF SMITH RIVER","NOCA","SMIT","41.9109","-124.1655","N"
"L","4.2","20260130","CDFW","6FCSJOLD SJRC","4","SAN JOAQ OLD CONFL S JOAQ","38.073","-121.571","SJR","SJOA",,"SAN JOAQUIN OLD RIVER CONFLUENCE OF OLD RIVER AND SAN JOAQUIN RIVER","SJOA","SJR","38.0733","-121.5689","N"
"L","4.2","20260130","CDFW","6FCSJSTA KNFE","4","STAN R KNIGHTS FERRY","37.82","-120.66","TUST","SJOA",,"KNIGHTS FERRY","SJOA","TUST","37.82","-120.66","N"
"L","4.2","20260130","CDFW","6FBMTMAI MSGH","4","MATTOLE SAL. GP. HAT",,,"MAEL","NOCA",,"MATTOLE SALMON GROUP HATCHERY","NOCA","MAEL",,,"N"
"L","4.2","20260130","CDFW","6FCSJTUO MCCL","4","MCCLESKY RANCH",,,"TUST","SJOA",,"MCCLESKY RANCH ON TUOLUMNE RIVER","SJOA","TUST",,,"N"
"L","4.2","20260130","CDFW","6FCSASAF LKCA","4","SAC R AT LAKE CALIFORNIA","40.3419","-122.1942","SACR","SAFA",,"SACRAMENTO RIVER AT LAKE CALIFORNIA","SAFA","SACR","40.365","-122.28","N"
"L","4.2","20260130","CDFW","6MOMO","4","MONTEREY MAJOR PORT","36.61","-121.89","SAMO","CECA",,"MONTEREY MAJOR PORT AREA","CECA","SAMO","36.61","-121.89","N"
"L","4.2","20260130","CDFW","6FCSASBF YLCR","4","YOLO BYPASS ROAD 16","38.7499","-121.6934","SACR","SAFA",,"YOLO BYPASS AT COUNTY ROAD 16","SAFA","SACR","38.7499","-121.6934","N"
"L","4.2","20260130","CDFW","6FCSAFEA LVOK","4","FEATHER AT LIVE OAK","39.27","-121.63","FEA","SAFA",,"FEATHER RIVER NEAR LIVE OAK","SAFA","FEA","39.27","-121.63","N"
"L","4.2","20260130","CDFW","6FCSJMOK LKPD","4","MOK R PARDEE RESERVOIR","38.2575","-120.8492","MOKE","SJOA",,"MOKELUMNE RIVER PARDEE RESERVOIR","SJOA","MOKE","38.2575","-120.8492","N"
"L","4.2","20260130","CDFW","6FDSC","4","SCOTT CREEK","37.041","-122.229","SAMO","CECA",,"SCOTT CREEK NEAR DAVENPORT, CA","CECA","SAMO","37.041","-122.229","N"
"L","4.2","20260130","CDFW","6FBNOMAI","4","MAINSTEM NOYO RIVER","39.4278","-123.8081","NORU","CECA",,"MAINSTEM NOYO RIVER","CECA","NORU","39.4278","-123.8081","N"
"L","4.2","20260130","CDFW","6FCSJ","4","SAN JOAQUIN RIVER","38.058","-121.843","SJR","SJOA",,"SAN JOAQUIN RIVER BASIN (BROAD SL. UPRIVER)","SJOA","SJR","38.058","-121.843","N"
"L","4.2","20260130","CDFW","6FBRRURR","4","RUSSIAN RIVER UPPER REACH","38.59","-122.87","NORU","CECA",,"RUSSIAN RIVER UPSTREAM OF DRY CREEK","CECA","NORU","38.59","-122.87","N"
"L","4.2","20260130","CDFW","6MOSFCMA","4","CALIF. MARIT. ACAD.","38.067","-122.23","SFBA","CECA",,"CALIFORNIA MARITIME ACADEMY","CECA","SFBA","38.067","-122.23","N"
"L","4.2","20260130","CDFW","6FCSAAMN HOW","4","AMERICAN R AT HOWE","38.559","-121.405","AMER","SAFA",,"AMERICAN RIVER AT HOWE AVENUE","SAFA","AMER","38.559","-121.405","N"
"L","4.2","20260130","CDFW","6FCSJOLB","4","SAN JOAQUIN RIV BROAD-OLD","38.058","-121.843","SJR","SJOA",,"SAN JOAQUIN RIVER BROAD SLOUGH TO OLD RIVER","SJOA","SJR","38.1","-121.58","N"
"L","4.2","20260130","CDFW","6FCSAAMN FOLK","4","FOLSOM LAKE","38.714","-121.14","AMER","SAFA",,"FOLSOM LAKE","SAFA","AMER","38.714","-121.14","N"
"L","4.2","20260130","CDFW","6FCSJOLD PALM","4","SAN JOAQ OLD PALM TRACT","37.9642","-121.594","SJR","SJOA",,"SAN JOAQUIN OLD RIVER PALM TRACT","SJOA","SJR","37.9539","-121.5883","N"
"L","4.2","20260130","CDFW","6FBLI","4","LITTLE RIVER","39.2737","-123.7913","MAEL","NOCA",,"LITTLE RIVER VAN DAMME STATE PARK CA","NOCA","MAEL","39.2737","-123.7913","N"
"L","4.2","20260130","CDFW","6FCSJMOK THOR","4","MOK R THORNTON","38.23","-121.41","MOKE","SJOA",,"MOKELUMNE RIVER AT TOWN OF THORNTON","SJOA","MOKE","38.2261","-121.4236","N"
"L","4.2","20260130","CDFW","6FCSJMOK LTHS","4","MOK R LIGHTHOUSE MARINA","38.11","-121.57","MOKE","SJOA",,"MOKELUMNE RIVER LIGHTHOUSE MARINA","SJOA","MOKE","38.11","-121.57","N"
"L","4.2","20260130","CDFW","6FBFCHHB","4","HOWARD HEIGHTS BRDG.","40.7642","-124.0657","MAEL","NOCA",,"HOWARD HEIGHTS BRIDGE, FRESHWATER CREEK","NOCA","MAEL","40.78","-124.086","N"
"L","4.2","20260130","CDFW","6FCSJMER GALT","4","MER R GALLO TRAP","37.75","-120.97","MERC","SJOA",,"GALLO TRAP","SJOA","MERC","37.75","-120.97","N"
"L","4.2","20260130","CDFW","6FBRRMCM MCDNBER","4","BEAR CREEK RUSSIAN RIVER","38.69","-122.74","NORU","CECA",,"BEAR CREEK, TRIB OF MCDONNELL CREEK, TRIB OF MAACAMA CREEK, TRIB OF RUSSIAN RIVER","CECA","NORU","38.6928","-122.7358","N"
"L","4.2","20260130","CDFW","6FASRMAI GASQ","4","GASQUET, SMITH R","41.8475","-123.9683","SMIT","NOCA",,"GASQUET, SMITH RIVER","NOCA","SMIT","41.8475","-123.9683","N"
"L","4.2","20260130","CDFW","6FBSC","4","SALMON CREEK","40.68","-124.21","MAEL","NOCA",,"SALMON CREEK, TRIBUTARY TO HUMBOLDT BAY","NOCA","MAEL","40.685","-124.2178","N"
"L","4.2","20260130","CDFW","6FCSASBF YLEL","4","YOLO BYPASS ELKHORN","38.6615","-121.6119","SACR","SAFA",,"YOLO BYPASS NEAR ELKHORN REGIONAL PARK","SAFA","SACR","38.6717","-121.6181","N"
"L","4.2","20260130","CDFW","6FBRRDRC UDRC","4","DRY CREEK UPPER REACH","38.72","-123.02","NORU","CECA",,"DRY CREEK, ABOVE LAKE SONOMA, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.72","-123.02","N"
"L","4.2","20260130","CDFW","6FBRREFK","4","RUSSIAN RIVER EAST FORK","39.24","-123.15","NORU","CECA",,"EAST FORK RUSSIAN RIVER","CECA","NORU","39.19","-123.1994","N"
"L","4.2","20260130","CDFW","6FBRREAC","4","EAST AUSTIN CREEK","38.51","-123.07","NORU","CECA",,"EAST AUSTIN CREEK, TRIB OF AUSTIN CREEK, TRIB OF RUSSIAN RIVER","CECA","NORU","38.5097","-123.0667","N"
"L","4.2","20260130","CDFW","6FASRMAI SXBT","4","SAXTON BOAT RAMP","41.8906","-124.1493","SMIT","NOCA",,"SAXON'S PUBLIC BOAT RAMP, SMITH RIVER","NOCA","SMIT","41.8906","-124.1493","N"
"L","4.2","20260130","CDFW","6FBRE","4","REDWOOD CREEK","41.29","-124.09","MAEL","NOCA",,"REDWOOD CREEK NEAR ORICK, CA","NOCA","MAEL","41.29","-124.09","N"
"L","4.2","20260130","CDFW","6FBELSEL","4","SOUTH FORK EEL RIVER","40.3558","-123.9183","MAEL","NOCA",,"SOUTH FORK EEL RIVER","NOCA","MAEL","40.3558","-123.9183","N"
"L","4.2","20260130","CDFW","6FCSASBF WSAC","4","SAC R AT WEST SACRAMENTO","38.5661","-121.5215","SACR","SAFA",,"SACRAMENTO RIVER WEST SACRAMENTO BOAT RAMP","SAFA","SACR","38.5661","-121.5215","N"
"L","4.2","20260130","CDFW","6FCSJTUO RFGR","4","TUOLUMNE R ROBFERRY-GREER","37.617","-120.845","TUST","SJOA",,"TUOLUMNE RIVER, ROBERTS FERRY BRIDGE TO GEER ROAD BRIDGE","SJOA","TUST","37.617","-120.845","N"
"L","4.2","20260130","CDFW","6FKTRHOL HOLH","4","HORSE LINTO HAT.",,,"TRIN","KLTR",,"HORSE LINTO CREEK HATCHERY","KLTR","TRIN","41.0036","-123.6144","N"
"L","4.2","20260130","CDFW","6FBRR","4","RUSSIAN RIVER","38.45","-123.12","NORU","CECA",,"RUSSIAN RIVER","CECA","NORU","38.45","-123.12","N"
"L","4.2","20260130","CDFW","6FBRRDRC MILLPLM","4","PALMER CREEK","38.58","-122.94","NORU","CECA",,"PALMER CREEK, TRIB OF MILL CREEK, TRIB OF DRY CREEK, RUSSIAN RIVER","CECA","NORU","38.5844","-122.9464","N"
"L","4.2","20260130","CDFW","6FBMT","4","MATTOLE RIVER","40.3","-124.35","MAEL","NOCA",,"MATTOLE RIVER","NOCA","MAEL","40.3025","-124.3528","N"
"L","4.2","20260130","CDFW","6FCSASAF BAFE","4","SAC R AT BALLS FERRY","40.42","-122.19","SACR","SAFA",,"SACRAMENTO RIVER BALLS FERRY","SAFA","SACR","40.42","-122.19","N"
"L","4.2","20260130","CDFW","6FCSJSTA ORBB","4","STAN R ORANGE BLOSSOM BR","37.7883","-120.7617","TUST","SJOA",,"ORANGE BLOSSOM BRIDGE","SJOA","TUST","37.7883","-120.7617","N"
"L","4.2","20260130","CDFW","6FCSJSTA STAN","4","STANISLAUS RIV MOUTH","37.665","-121.241","TUST","SJOA",,"STANISLAUS RIVER MOUTH","SJOA","TUST","37.66","-121.24","N"
"L","4.2","20260130","CDFW","6FBRREFK CVFF","4","COYOTE VALLEY FISH FACIL","39.2","-123.18","NORU","CECA",,"COYOTE VALLEY FISH FACILITY ON LAKE MENDOCINO, 1160 LAKE MENDOCINO DRIVE, UKIAH, CA","CECA","NORU","39.194","-123.1886","N"
"L","4.2","20260130","CDFW","6FBRRDRC WRSP","4","WARM SPRINGS CREEK","38.71","-123.02","NORU","CECA",,"WARM SPRINGS CREEK, TRIB OF LAKE SONOMA, ON DRY CREEK, TRIB OF RUSSIAN RIVER","CECA","NORU","38.7181","-123.0072","N"
"L","4.2","20260130","CDFW","6FCSABAT ACNH","4","BATTLE CREEK ABOVE CNFH","40.398","-122.145","SACR","SAFA",,"BATTLE CREEK ABOVE COLEMAN NATIONAL FISH HATCHERY","SAFA","SACR","40.4","-122.145","N"
"L","4.2","20260130","CDFW","6FCSJMOK WOOD","4","MOK R WOODBRIDGE","38.158","-121.2986","MOKE","SJOA",,"MOKELUMNE RIVER WOODBRIDGE GOLF BEL LOWER SACRAMENTO RD BR","SJOA","MOKE","38.1542","-121.3003","N"
"L","4.2","20260130","CDFW","6FCSASAF DARV","4","SAC R AT DAIRYVILLE","40.14","-122.15","SACR","SAFA",,"SACRAMENTO RIVER DAIRYVILLE","SAFA","SACR","40.14","-122.15","N"
"L","4.2","20260130","CDFW","6FBWG","4","WAGES CREEK","39.6513","-123.7848","NORU","CECA",,"WAGES CREEK N OF FT BRAGG","CECA","NORU","39.6514","-123.7833","N"
"L","4.2","20260130","CDFW","6FCSASAF RBDD","4","SAC R RED BLUFF DIV DAM","40.153","-122.204","SACR","SAFA",,"SACRAMENTO RIVER RED BLUFF DIVERSION DAM","SAFA","SACR","40.153","-122.204","N"
"L","4.2","20260130","CDFW","6FBTE","4","TENMILE RIVER","39.5536","-123.7672","NORU","CECA",,"TENMILE RIVER N OF FT BRAGG","CECA","NORU","39.5528","-123.7658","N"
"L","4.2","20260130","CDFW","6FCSAAMN","4","AMERICAN RIVER","38.6","-121.51","AMER","SAFA",,"AMERICAN RIVER","SAFA","AMER","38.6","-121.5","N"
"L","4.2","20260130","CDFW","6FCSJMOK NOFKSIWG","4","MOK R STATEN ISL","38.2","-121.52","MOKE","SJOA",,"MOKELUMNE RIVER N FK AT STATEN ISL 2 MI DNST OF WALNUT GROVE RD BRDG","SJOA","MOKE","38.2","-121.52","N"
"L","4.2","20260130","CDFW","6FCSASAF HAMC","4","SAC R AT HAMILTON CITY","39.746","-121.996","SACR","SAFA",,"SACRAMENTO RIVER HAMILTON CITY","SAFA","SACR","39.746","-121.996","N"
"L","4.2","20260130","CDFW","6FCSASBF MILP","4","SAC R AT MILLER PARK","38.56","-121.52","SACR","SAFA",,"SACRAMENTO RIVER MILLER PARK","SAFA","SACR","38.56","-121.52","N"
"L","4.2","20260130","CDFW","6FCSASAF LSHA","4","LAKE SHASTA","40.89","-122.38","SACR","SAFA",,"LAKE SHASTA. ANTLERS CAMPGROUND BOAT RAMP. LAKE HEAD. CA","SAFA","SACR","40.89","-122.38","N"
"L","4.2","20260130","CDFW","6FBRRMKW","4","MARK WEST CREEK","38.49","-122.89","NORU","CECA",,"MARK WEST CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.4939","-122.8919","N"
"L","4.2","20260130","CDFW","6FCSJMOK SOFKSIBV","4","MOK R MOUTH OF BEAVER SL.","38.19","-121.48","MOKE","SJOA",,"MOKELUMNE RIVER S FK AT STATEN ISL OPPOSITE BEAVER SLOUGH","SJOA","MOKE","38.2","-121.485","N"
"L","4.2","20260130","CDFW","6FBMAMIL","4","MILL CREEK (MAD R.)","40.9251","-124.1142","MAEL","NOCA",,"MILL CREEK, TRIBUTARY OF MAD RIVER","NOCA","MAEL","40.9256","-124.1125","N"
"L","4.2","20260130","CDFW","6FKTRUTR TRHA","4","TRINITY R HATCHERY","40.727","-122.794","TRIN","KLTR",,"TRINITY RIVER FISH HATCHERY","KLTR","TRIN","40.727","-122.794","N"
"L","4.2","20260130","CDFW","6FKKLBLC","4","BLUE CREEK",,,"KLAM","KLTR",,"BLUE CREEK","KLTR","KLAM","41.4244","-123.9272","N"
"L","4.2","20260130","CDFW","6FBRRAUS WARD","4","WARD CREEK","38.54","-123.09","NORU","CECA",,"WARD CREEK, TRIBUTARY OF AUSTIN CREEK, RUSSIAN RIVER","CECA","NORU","38.5414","-123.0892","N"
"L","4.2","20260130","CDFW","6FCSJOLB SHER","4","SAN JOAQ SHRM ISL OP JRSY","38.05","-121.7","SJR","SJOA",,"SAN JOAQUIN RIVER SHERMAN ISLAND OPPOSITE JERSEY POINT","SJOA","SJR","38.052","-121.691","N"
"L","4.2","20260130","CDFW","6FBFC","4","FRESHWATER CREEK","40.8012","-124.1183","MAEL","NOCA",,"FRESHWATER CREEK EUREKA","NOCA","MAEL","40.7869","-124.0958","N"
"L","4.2","20260130","CDFW","6FBELVAN YAGRLAWFSH","4","FISH CREEK","40.6318","-123.9924","MAEL","NOCA",,"FISH CREEK, TRIBUTARY TO LAWRENCE CREEK","NOCA","MAEL","40.6319","-123.9914","N"
"L","4.2","20260130","CDFW","6MOSFGLD BRG","4","GOLDEN GATE BRIDGE BARGE","37.82","-122.478","SFBA","CECA",,"GOLDEN GATE BRIDGE ENTRANCE TO SAN FRANCISCO BAY BARGE RELEASE FISH LOAD UPRIV OUTSIDE WATER PUMPED","CECA","SFBA","37.82","-122.478","N"
"L","4.2","20260130","CDFW","6FBREPRC","4","PRAIRIE CREEK","41.2996","-124.0502","MAEL","NOCA",,"PRAIRIE CREEK, TRIBUTARY TO REDWOOD CREEK","NOCA","MAEL","41.3","-124.0494","N"
"L","4.2","20260130","CDFW","6FBLITRI","4","LITTLE RIVER TRIBS.","39.2758","-123.788","MAEL","NOCA",,"LITTLE RIVER TRIBUTARIES BEAL CK VAN DAMME PARK","NOCA","MAEL","39.2758","-123.788","N"
"L","4.2","20260130","CDFW","6FCSJSTO DURH","4","SAN JOAQUIN DURHAM FERRY","37.675","-121.264","SJR","SJOA",,"SAN JOAQUIN RIVER DURHAM FERRY","SJOA","SJR","37.675","-121.264","N"
"L","4.2","20260130","CDFW","6FD","4","COAST SAC R PT CONCEPTION",,,"CAGNG","CECA",,"COASTAL RIVER BASINS SACRAMENTO RIVER TO PT CONCEPTION","CAGN","CAGNG",,,"N"
"L","4.2","20260130","CDFW","6FM      SILV","4","SILVERADO PLANT.BASE",,,,"CECA",,"SILVERADO PLANTING BASE","CECA","SFBA",,,"N"
"L","4.2","20260130","CDFW","6FCSJMER MOMR","4","MERCED RIVER MOUTH","37.349","-120.975","MERC","SJOA",,"LOCATION AT MOUTH OF MERCED RIVER","SJOA","MERC","37.35","-120.97","N"
"L","4.2","20260130","CDFW","6FASR","4","SMITH RIVER","41.95","-124.2","SMIT","NOCA",,"SMITH RIVER","NOCA","SMIT","41.9364","-124.2022","N"
"L","4.2","20260130","CDFW","6FCSJMER","4","MERCED RIVER","37.349","-120.975","MERC","SJOA",,"MERCED RIVER","SJOA","MERC","37.35","-120.97","N"
