counterAtEnd,siteName,subSiteName,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,waterTemp,turbidity,visitTime,visitType,trapFunctioning,fishProcessed,includeCatch,projectDescriptionID,trapVisitID
1900,Hallwood,Hallwood 2 RL,1.5,NA,11,2.07999992370605,2024-12-18T10:12:36Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1476
2375,Hallwood,Hallwood 1 RR,1.29999995231628,NA,11,2.07999992370605,2024-12-18T10:15:51Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1470
NA,Hallwood,Hallwood 2 RL,NA,0.800000011920929,10,2.16000008583069,2024-12-21T10:04:16Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1477
NA,Hallwood,Hallwood 1 RR,NA,0.899999976158142,10,2.16000008583069,2024-12-21T10:04:50Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1471
NA,Hallwood,Hallwood 2 RL,NA,1.20000004768372,11,2.95000004768372,2024-12-22T09:30:00Z,Unplanned restart,Trap stopped functioning,No fish were caught,Yes,7,1478
1757,Hallwood,Hallwood 1 RR,1.5,1.39999997615814,11,2.95000004768372,2024-12-22T09:40:33Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1472
1852,Hallwood,Hallwood 1 RR,1.20000004768372,1.29999995231628,11,2.91000008583069,2024-12-23T10:55:44Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1473
1425,Hallwood,Hallwood 2 RL,0.899999976158142,0.800000011920929,11,2.91000008583069,2024-12-23T10:57:32Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1479
1615,Hallwood,Hallwood 1 RR,1.10000002384186,NA,11,2.66000008583069,2024-12-24T09:30:05Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1474
1425,Hallwood,Hallwood 2 RL,1,NA,11,2.66000008583069,2024-12-24T09:30:10Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1480
NA,Hallwood,Hallwood 1 RR,NA,1.70000004768372,10,2.51999998092651,2024-12-26T09:35:33Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1475
NA,Hallwood,Hallwood 2 RL,NA,1.70000004768372,10,2.51999998092651,2024-12-26T09:39:29Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1481
2802,Hallwood,Hallwood 1 RR,3,NA,11,15.1999998092651,2024-12-27T09:22:00Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1482
2375,Hallwood,Hallwood 2 RL,2.5,NA,11,15.1999998092651,2024-12-27T10:23:29Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1485
NA,Hallwood,Hallwood 2 RL,NA,2.59999990463257,10,5.13000011444092,2024-12-28T09:05:45Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1486
4750,Hallwood,Hallwood 2 RL,3,NA,11,3.95000004768372,2024-12-29T09:00:39Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1487
NA,Hallwood,Hallwood 2 RL,NA,2.40000009536743,10,5.38000011444092,2024-12-30T13:59:20Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1488
712,Hallwood,Hallwood 1 RR,NA,3.40000009536743,10,5.38000011444092,2024-12-30T13:59:33Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1483
1900,Hallwood,Hallwood 2 RL,3,3.09999990463257,10,6.53999996185303,2024-12-31T10:35:40Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1496
3182,Hallwood,Hallwood 1 RR,2.79999995231628,2.90000009536743,10,6.53999996185303,2024-12-31T10:40:01Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1489
2375,Hallwood,Hallwood 2 RL,0.800000011920929,0.899999976158142,10,3.94000005722046,2025-01-01T10:22:29Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1497
2137,Hallwood,Hallwood 1 RR,1.10000002384186,1.20000004768372,10,3.94000005722046,2025-01-01T10:27:00Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1490
1425,Hallwood,Hallwood 2 RL,0.800000011920929,1.29999995231628,10,3.26999998092651,2025-01-02T09:19:32Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1498
1852,Hallwood,Hallwood 1 RR,1.39999997615814,1.39999997615814,10,3.26999998092651,2025-01-02T09:19:53Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1491
1900,Hallwood,Hallwood 2 RL,1.10000002384186,1.20000004768372,10.5,2.92000007629395,2025-01-03T10:05:35Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1499
2280,Hallwood,Hallwood 1 RR,1.70000004768372,1.39999997615814,10.5,2.92000007629395,2025-01-03T10:05:49Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1492
2375,Hallwood,Hallwood 2 RL,1.20000004768372,1.39999997615814,10,7.61999988555908,2025-01-04T09:43:22Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1500
2565,Hallwood,Hallwood 1 RR,1.79999995231628,1.70000004768372,10,7.61999988555908,2025-01-04T09:43:35Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1493
2327,Hallwood,Hallwood 1 RR,1.89999997615814,1.5,10,4.44999980926514,2025-01-05T09:50:04Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1494
1425,Hallwood,Hallwood 2 RL,1.29999995231628,1.29999995231628,10,4.44999980926514,2025-01-05T09:53:41Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1501
2232,Hallwood,Hallwood 1 RR,1.29999995231628,1.70000004768372,10,3.03999996185303,2025-01-06T10:27:57Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1495
1900,Hallwood,Hallwood 2 RL,1.10000002384186,1.20000004768372,10,3.03999996185303,2025-01-06T10:31:16Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1502
2042,Hallwood,Hallwood 1 RR,1.29999995231628,1.39999997615814,10,4.42999982833862,2025-01-07T10:15:46Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1503
1425,Hallwood,Hallwood 2 RL,1.29999995231628,1.10000002384186,10,4.42999982833862,2025-01-07T10:18:20Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1504
1900,Hallwood,Hallwood 1 RR,1.39999997615814,1.89999997615814,10,3.03999996185303,2025-01-08T10:36:24Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1505
1425,Hallwood,Hallwood 2 RL,0.899999976158142,1.39999997615814,10,3.03999996185303,2025-01-08T10:36:44Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1506
2375,Hallwood,Hallwood 1 RR,1.60000002384186,1.29999995231628,10,3.03999996185303,2025-01-09T10:54:21Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1507
2375,Hallwood,Hallwood 2 RL,1.20000004768372,1.79999995231628,10,3.03999996185303,2025-01-09T10:54:34Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1514
1900,Hallwood,Hallwood 2 RL,1.29999995231628,1.39999997615814,9,2.90000009536743,2025-01-10T10:01:24Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1515
2137,Hallwood,Hallwood 1 RR,1,1.10000002384186,9,2.90000009536743,2025-01-10T10:01:53Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1508
1995,Hallwood,Hallwood 1 RR,1.10000002384186,1.10000002384186,9,2.29999995231628,2025-01-11T10:00:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1509
1900,Hallwood,Hallwood 2 RL,1.10000002384186,1.29999995231628,9,2.29999995231628,2025-01-11T10:00:53Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1516
1710,Hallwood,Hallwood 1 RR,1.29999995231628,1.10000002384186,9,3.32999992370605,2025-01-12T09:55:38Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1510
1900,Hallwood,Hallwood 2 RL,1.10000002384186,1.10000002384186,9,3.32999992370605,2025-01-12T09:58:56Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1517
1900,Hallwood,Hallwood 2 RL,1,1.20000004768372,9,2.95000004768372,2025-01-13T10:25:04Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1518
1662,Hallwood,Hallwood 1 RR,1.10000002384186,1.79999995231628,9,2.95000004768372,2025-01-13T10:25:32Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1511
1425,Hallwood,Hallwood 2 RL,1.29999995231628,1.29999995231628,9,2.72000002861023,2025-01-14T10:43:01Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1519
2137,Hallwood,Hallwood 1 RR,1.60000002384186,1.60000002384186,9,2.72000002861023,2025-01-14T10:47:08Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1512
1900,Hallwood,Hallwood 2 RL,1.20000004768372,1.5,9,2.99000000953674,2025-01-15T10:45:52Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1520
2042,Hallwood,Hallwood 1 RR,1.20000004768372,1.79999995231628,9,2.99000000953674,2025-01-15T10:50:18Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1513
2042,Hallwood,Hallwood 1 RR,1.29999995231628,1.29999995231628,9,2.75,2025-01-16T10:55:16Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1521
1900,Hallwood,Hallwood 2 RL,1.10000002384186,1.29999995231628,9,2.75,2025-01-16T11:00:01Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1522
1377,Hallwood,Hallwood 1 RR,0,0.800000011920929,9,2.63000011444092,2025-01-17T09:45:04Z,Unplanned restart,Trap stopped functioning,Processed fish,Yes,7,1523
1425,Hallwood,Hallwood 2 RL,1,0.800000011920929,9,2.63000011444092,2025-01-17T09:45:26Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1524
1757,Hallwood,Hallwood 1 RR,1.20000004768372,1.5,9,2.89000010490417,2025-01-18T10:45:37Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1525
1900,Hallwood,Hallwood 2 RL,1.10000002384186,1.39999997615814,9,2.89000010490417,2025-01-18T10:45:38Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1526
1757,Hallwood,Hallwood 1 RR,0.800000011920929,1.29999995231628,10,2.58999991416931,2025-01-19T12:20:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1528
1425,Hallwood,Hallwood 2 RL,0.899999976158142,1.20000004768372,10,2.58999991416931,2025-01-19T12:20:40Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1527
1425,Hallwood,Hallwood 2 RL,1,1,9,2.50999999046326,2025-01-20T09:40:37Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1530
1472,Hallwood,Hallwood 1 RR,0.899999976158142,1,9,2.50999999046326,2025-01-20T09:40:45Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1529
1425,Hallwood,Hallwood 2 RL,0.800000011920929,0.899999976158142,9,2.64000010490417,2025-01-21T11:00:00Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1537
1330,Hallwood,Hallwood 1 RR,0.800000011920929,1.20000004768372,9,2.64000010490417,2025-01-21T11:00:53Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1531
1330,Hallwood,Hallwood 1 RR,0.800000011920929,0.899999976158142,9,2.29999995231628,2025-01-22T10:45:26Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1532
950,Hallwood,Hallwood 2 RL,0.5,0.800000011920929,9,2.29999995231628,2025-01-22T10:45:26Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1538
760,Hallwood,Hallwood 1 RR,0,1.5,9,2.28999996185303,2025-01-23T10:55:19Z,Continue trapping,Trap functioning but not normally,Processed fish,Yes,7,1533
1425,Hallwood,Hallwood 2 RL,0.699999988079071,1.60000002384186,9,2.28999996185303,2025-01-23T10:55:50Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1539
1425,Hallwood,Hallwood 2 RL,0.600000023841858,0.699999988079071,9,2.90000009536743,2025-01-24T09:58:31Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1540
1520,Hallwood,Hallwood 1 RR,0.699999988079071,1.10000002384186,9,2.90000009536743,2025-01-24T09:58:41Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1534
950,Hallwood,Hallwood 1 RR,0,1.39999997615814,7,2.41000008583069,2025-01-25T09:30:14Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1535
950,Hallwood,Hallwood 2 RL,0.5,1,7,2.41000008583069,2025-01-25T09:30:54Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1541
1472,Hallwood,Hallwood 1 RR,0.600000023841858,1.29999995231628,9,2.16000008583069,2025-01-26T12:15:09Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1536
1425,Hallwood,Hallwood 2 RL,0.5,1.20000004768372,9,2.16000008583069,2025-01-26T12:15:09Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1542
950,Hallwood,Hallwood 2 RL,0.5,1.39999997615814,9,1.92999994754791,2025-01-27T11:00:16Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1545
1330,Hallwood,Hallwood 1 RR,0.800000011920929,1.29999995231628,9,1.92999994754791,2025-01-27T11:00:17Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1543
1330,Hallwood,Hallwood 1 RR,0.300000011920929,1.5,9,2.03999996185303,2025-01-28T11:25:02Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1544
1425,Hallwood,Hallwood 2 RL,0.600000023841858,1.39999997615814,9,2.03999996185303,2025-01-28T11:25:42Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1546
950,Hallwood,Hallwood 2 RL,0.300000011920929,NA,9,1.91999995708466,2025-01-29T10:30:35Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1547
1187,Hallwood,Hallwood 1 RR,0.200000002980232,NA,9,1.91999995708466,2025-01-29T10:30:38Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1548
NA,Hallwood,Hallwood 2 RL,NA,0.200000002980232,10,7.32999992370605,2025-02-11T11:42:59Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1549
1900,Hallwood,Hallwood 2 RL,1,2,9,7.15000009536743,2025-02-12T10:56:27Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1550
1900,Hallwood,Hallwood 2 RL,1.60000002384186,NA,10,14.1999998092651,2025-02-13T10:45:25Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1551
NA,Hallwood,Hallwood 2 RL,NA,3,9,11.3000001907349,2025-02-14T10:40:39Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1552
1900,Hallwood,Hallwood 2 RL,1.29999995231628,1.5,7,11.6000003814697,2025-02-15T10:11:13Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1553
2375,Hallwood,Hallwood 2 RL,2.09999990463257,2.79999995231628,10,13.8000001907349,2025-02-16T09:25:38Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1554
2850,Hallwood,Hallwood 2 RL,2.59999990463257,3.70000004768372,9,10.8999996185303,2025-02-17T08:40:22Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1555
4750,Hallwood,Hallwood 2 RL,2.5,4.19999980926514,10,5.86999988555908,2025-02-18T10:38:27Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1556
NA,Hallwood,Hallwood 3,NA,0.5,10,5.86999988555908,2025-02-18T13:30:06Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1558
332,Hallwood,Hallwood 3,0.100000001490116,0.100000001490116,9,4.5,2025-02-19T11:25:34Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1562
5700,Hallwood,Hallwood 2 RL,4.19999980926514,4.19999980926514,9,4.5,2025-02-19T11:32:27Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1557
5225,Hallwood,Hallwood 2 RL,4.19999980926514,3.59999990463257,10,4.61999988555908,2025-02-20T12:00:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1560
475,Hallwood,Hallwood 3,0.400000005960464,0.300000011920929,10,4.61999988555908,2025-02-20T12:00:23Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1563
5225,Hallwood,Hallwood 2 RL,4.19999980926514,4.09999990463257,9,4.82000017166138,2025-02-21T09:35:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1561
522,Hallwood,Hallwood 3,0.300000011920929,0.100000001490116,9,4.82000017166138,2025-02-21T09:35:14Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1564
332,Hallwood,Hallwood 3,0.200000002980232,0.200000002980232,10,5.13000011444092,2025-02-22T10:35:10Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1565
5700,Hallwood,Hallwood 2 RL,3.70000004768372,4.40000009536743,10,5.13000011444092,2025-02-22T10:35:16Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1567
523,Hallwood,Hallwood 3,0.100000001490116,0.100000001490116,10,4.94999980926514,2025-02-23T09:40:46Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1566
5700,Hallwood,Hallwood 2 RL,4.69999980926514,4.09999990463257,10,4.94999980926514,2025-02-23T09:45:43Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1568
428,Hallwood,Hallwood 3,0.400000005960464,0.400000005960464,10,4.90999984741211,2025-02-24T10:35:11Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1570
6650,Hallwood,Hallwood 2 RL,5,5,10,4.90999984741211,2025-02-24T10:40:11Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1569
1045,Hallwood,Hallwood 3,0.300000011920929,0.200000002980232,10,4.03999996185303,2025-02-25T10:16:02Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1572
6175,Hallwood,Hallwood 2 RL,5,2.29999995231628,10,4.03999996185303,2025-02-25T10:16:58Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1571
3325,Hallwood,Hallwood 2 RL,2.79999995231628,2.5,9,2.96000003814697,2025-02-26T10:13:08Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1575
47,Hallwood,Hallwood 3,0.100000001490116,NA,9,2.96000003814697,2025-02-26T10:13:12Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1573
NA,Hallwood,Hallwood 1 RR,NA,5,9,2.96000003814697,2025-02-26T14:30:55Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1574
7695,Hallwood,Hallwood 1 RR,5.69999980926514,5.19999980926514,10,3.24000000953674,2025-02-27T10:30:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1578
NA,Hallwood,Hallwood 3,NA,0.100000001490116,10,3.24000000953674,2025-02-27T10:30:05Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1577
4275,Hallwood,Hallwood 2 RL,3.29999995231628,2.90000009536743,10,3.24000000953674,2025-02-27T10:30:46Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1576
6745,Hallwood,Hallwood 1 RR,5.19999980926514,4.80000019073486,10,3.07999992370605,2025-02-28T08:46:17Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1579
0,Hallwood,Hallwood 3,0.100000001490116,0.100000001490116,10,3.07999992370605,2025-02-28T08:46:17Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1581
4275,Hallwood,Hallwood 2 RL,3,3.79999995231628,10,3.07999992370605,2025-02-28T08:46:54Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1580
4750,Hallwood,Hallwood 2 RL,3.20000004768372,3.20000004768372,10,3.84999990463257,2025-03-01T09:09:10Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1584
NA,Hallwood,Hallwood 3,0,0,NA,NA,2025-03-01T09:09:34Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1593
5652,Hallwood,Hallwood 1 RR,0,4.69999980926514,10,3.84999990463257,2025-03-01T09:09:50Z,Unplanned restart,Trap stopped functioning,Processed fish,Yes,7,1582
4275,Hallwood,Hallwood 2 RL,2.79999995231628,3.09999990463257,8,3.0699999332428,2025-03-02T09:33:23Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1653
6697,Hallwood,Hallwood 1 RR,5,5.19999980926514,8,3.0699999332428,2025-03-02T09:33:47Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1583
NA,Hallwood,Hallwood 3,0.100000001490116,0.100000001490116,8,3.0699999332428,2025-03-02T09:33:49Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1594
NA,Hallwood,Hallwood 3,0,0,10,2.89000010490417,2025-03-03T11:30:42Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1595
7980,Hallwood,Hallwood 1 RR,5.69999980926514,5.69999980926514,10,2.89000010490417,2025-03-03T11:40:34Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1586
5225,Hallwood,Hallwood 2 RL,3,3,10,2.89000010490417,2025-03-03T11:40:53Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1590
NA,Hallwood,Hallwood 3,0,0,10,2.45000004768372,2025-03-04T10:35:02Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1596
5225,Hallwood,Hallwood 2 RL,3.90000009536743,3.40000009536743,10,2.45000004768372,2025-03-04T10:35:26Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1591
7790,Hallwood,Hallwood 1 RR,5.40000009536743,5.30000019073486,10,2.45000004768372,2025-03-04T10:35:50Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1588
4750,Hallwood,Hallwood 2 RL,4.19999980926514,3.5,10,2.48000001907349,2025-03-05T10:20:57Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1592
7790,Hallwood,Hallwood 1 RR,5.30000019073486,4.90000009536743,10,2.48000001907349,2025-03-05T10:24:41Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1589
NA,Hallwood,Hallwood 3,0,0,10,2.48000001907349,2025-03-05T10:25:53Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1597
NA,Hallwood,Hallwood 3,0,0,10,2.08999991416931,2025-03-06T11:10:08Z,Continue trapping,Trap functioning normally,Not applicable,Yes,7,1600
7885,Hallwood,Hallwood 1 RR,5.19999980926514,5.80000019073486,10,2.08999991416931,2025-03-06T11:10:11Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1598
5700,Hallwood,Hallwood 2 RL,3.09999990463257,4,10,2.08999991416931,2025-03-06T11:10:31Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1599
4750,Hallwood,Hallwood 2 RL,3.59999990463257,3.79999995231628,9,2.88000011444092,2025-03-07T09:40:48Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1602
95,Hallwood,Hallwood 3,0,0,9,2.88000011444092,2025-03-07T09:40:55Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1603
7790,Hallwood,Hallwood 1 RR,5.19999980926514,5.90000009536743,9,2.88000011444092,2025-03-07T09:40:56Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1601
5225,Hallwood,Hallwood 2 RL,2.5,2.90000009536743,9,2.46000003814697,2025-03-08T08:43:22Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1605
NA,Hallwood,Hallwood 3,0,0,9,2.46000003814697,2025-03-08T08:43:26Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1606
7932,Hallwood,Hallwood 1 RR,6,5.90000009536743,9,2.46000003814697,2025-03-08T08:43:35Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1604
47,Hallwood,Hallwood 3,0,0.100000001490116,9.5,3.53999996185303,2025-03-09T09:00:01Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1607
7932,Hallwood,Hallwood 1 RR,6.09999990463257,6.09999990463257,9.5,3.53999996185303,2025-03-09T09:00:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1608
5225,Hallwood,Hallwood 2 RL,4.09999990463257,3.70000004768372,9.5,3.53999996185303,2025-03-09T09:00:35Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1609
5700,Hallwood,Hallwood 2 RL,3.79999995231628,3.90000009536743,10,2.28999996185303,2025-03-10T10:55:03Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1610
8977,Hallwood,Hallwood 1 RR,6.09999990463257,6,10,2.28999996185303,2025-03-10T11:00:26Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1611
1140,Hallwood,Hallwood 3,1.10000002384186,1.5,10,2.28999996185303,2025-03-10T11:05:36Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1612
1947,Hallwood,Hallwood 3,2.29999995231628,1.10000002384186,9.5,3.5,2025-03-11T10:37:19Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1613
5700,Hallwood,Hallwood 2 RL,3.09999990463257,3.79999995231628,9.5,3.5,2025-03-11T10:39:12Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1615
1947,Hallwood,Hallwood 3,2.29999995231628,1.10000002384186,9.5,3.5,2025-03-11T10:39:29Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1616
8360,Hallwood,Hallwood 1 RR,4.80000019073486,5.5,9.5,3.5,2025-03-11T10:39:55Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1614
5225,Hallwood,Hallwood 2 RL,3.79999995231628,NA,10,1.74000000953674,2025-03-12T10:20:24Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1618
7695,Hallwood,Hallwood 1 RR,5.90000009536743,NA,10,1.74000000953674,2025-03-12T10:20:34Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1617
NA,Hallwood,Hallwood 3,1.20000004768372,NA,10,1.74000000953674,2025-03-12T10:20:52Z,End trapping,Trap functioning normally,Processed fish,Yes,7,1619
NA,Hallwood,Hallwood 2 RL,NA,5,10,3.47000002861023,2025-03-13T10:42:06Z,Start trap & begin trapping,Trap functioning normally,Not applicable,Yes,7,1622
NA,Hallwood,Hallwood 1 RR,NA,5,10,3.47000002861023,2025-03-13T10:42:53Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1620
NA,Hallwood,Hallwood 3,NA,0.300000011920929,10,3.47000002861023,2025-03-13T10:42:54Z,Start trap & begin trapping,Trap functioning normally,No fish were caught,Yes,7,1624
NA,Hallwood,Hallwood 2 RL,4,3.09999990463257,9,2.72000002861023,2025-03-14T09:03:02Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1623
997,Hallwood,Hallwood 3,0.100000001490116,0,9,2.72000002861023,2025-03-14T09:03:48Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1625
6887,Hallwood,Hallwood 1 RR,4.80000019073486,4.09999990463257,9,2.72000002861023,2025-03-14T09:03:48Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1621
6270,Hallwood,Hallwood 1 RR,4.40000009536743,4.90000009536743,9,4.40000009536743,2025-03-15T09:29:18Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1628
95,Hallwood,Hallwood 3,1,0.100000001490116,9,4.40000009536743,2025-03-15T09:29:47Z,Continue trapping,Trap functioning normally,No fish were caught,Yes,7,1626
4750,Hallwood,Hallwood 2 RL,2,3.40000009536743,9,4.40000009536743,2025-03-15T09:29:52Z,Continue trapping,Trap functioning normally,Processed fish,Yes,7,1630
570,Hallwood,Hallwood 3,0,NA,9,2.75999999046326,2025-03-16T09:33:15Z,End trapping,Trap functioning normally,No fish were caught,Yes,7,1627
