projectDescriptionID,trapVisitID,visitTime,visitTime2,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,lightPenetration,turbidity,dissolvedOxygen,conductivity,trap_start_date,trap_end_date
9,7297,2022-02-12T09:45:48Z,2022-02-12T09:45:48Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2759,1.89999997615814,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-11T10:15:32Z,2022-02-12T09:45:48Z
9,7299,2022-02-13T10:15:50Z,2022-02-13T10:15:50Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2904,1.89999997615814,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-12T09:45:48Z,2022-02-13T10:15:50Z
9,7301,2022-02-14T09:45:49Z,2022-02-14T09:45:49Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2786,2,1.89999997615814,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-13T10:15:50Z,2022-02-14T09:45:49Z
9,7303,2022-02-15T10:00:12Z,2022-02-15T10:00:12Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2721,2.09999990463257,2,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-14T09:45:49Z,2022-02-15T10:00:12Z
9,7305,2022-02-16T10:00:10Z,2022-02-16T10:00:10Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2942,2,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-15T10:00:12Z,2022-02-16T10:00:10Z
9,7307,2022-02-17T10:45:22Z,2022-02-17T10:45:22Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3081,2,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-16T10:00:10Z,2022-02-17T10:45:22Z
9,7309,2022-02-18T10:00:05Z,2022-02-18T10:00:05Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2985,2.09999990463257,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-17T10:45:22Z,2022-02-18T10:00:05Z
9,7311,2022-02-19T09:30:50Z,2022-02-19T09:30:50Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,115,NA,0,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-18T10:00:05Z,2022-02-19T09:30:50Z
9,7313,2022-02-20T09:15:31Z,2022-02-20T09:15:31Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,3119,2.20000004768372,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-19T09:30:50Z,2022-02-20T09:15:31Z
9,7315,2022-02-21T09:45:32Z,2022-02-21T09:45:32Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,3019,2,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-20T09:15:31Z,2022-02-21T09:45:32Z
9,7317,2022-02-22T10:00:02Z,2022-02-22T10:00:02Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2889,2,2.20000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-21T09:45:32Z,2022-02-22T10:00:02Z
9,7319,2022-02-23T10:30:38Z,2022-02-23T10:30:38Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2815,1.89999997615814,2,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-22T10:00:02Z,2022-02-23T10:30:38Z
9,7321,2022-02-24T10:30:46Z,2022-02-24T10:30:46Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2633,1.70000004768372,1.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-23T10:30:38Z,2022-02-24T10:30:46Z
9,7323,2022-02-25T09:30:13Z,2022-02-25T09:30:13Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2473,1.89999997615814,2.20000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-24T10:30:46Z,2022-02-25T09:30:13Z
9,7325,2022-02-26T09:45:07Z,2022-02-26T09:45:07Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2515,1.60000002384186,1.79999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-25T09:30:13Z,2022-02-26T09:45:07Z
9,7327,2022-02-27T09:45:31Z,2022-02-27T09:45:31Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2319,1.5,1.60000002384186,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-26T09:45:07Z,2022-02-27T09:45:31Z
9,7329,2022-02-28T10:00:48Z,2022-02-28T10:00:48Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2225,1.5,1.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-27T09:45:31Z,2022-02-28T10:00:48Z
9,7133,2022-03-01T10:30:35Z,2022-03-01T10:30:35Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2253,1.5,1.60000002384186,Yes,NA,NA,NA,NA,NA,NA,NA,2022-02-28T10:00:48Z,2022-03-01T10:30:35Z
9,7135,2022-03-02T10:30:15Z,2022-03-02T10:30:15Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1452,NA,0,1.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-01T10:30:35Z,2022-03-02T10:30:15Z
9,7137,2022-03-03T10:45:53Z,2022-03-03T10:45:53Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2122,1.89999997615814,1.89999997615814,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-02T10:30:15Z,2022-03-03T10:45:53Z
9,7139,2022-03-04T10:30:04Z,2022-03-04T10:30:04Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,255,NA,0,1.60000002384186,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-03T10:45:53Z,2022-03-04T10:30:04Z
9,7141,2022-03-05T09:30:28Z,2022-03-05T09:30:28Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1890,NA,0,2.20000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-04T10:30:04Z,2022-03-05T09:30:28Z
9,7143,2022-03-06T10:00:01Z,2022-03-06T10:00:01Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,302,NA,0,1.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-05T09:30:28Z,2022-03-06T10:00:01Z
9,7145,2022-03-07T09:45:11Z,2022-03-07T09:45:11Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,161,NA,0,1.60000002384186,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-06T10:00:01Z,2022-03-07T09:45:11Z
9,7147,2022-03-08T10:30:25Z,2022-03-08T10:30:25Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2420,1.5,1.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-07T09:45:11Z,2022-03-08T10:30:25Z
9,7149,2022-03-09T10:00:18Z,2022-03-09T10:00:18Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2234,1.70000004768372,1.79999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-08T10:30:25Z,2022-03-09T10:00:18Z
9,7151,2022-03-10T10:00:46Z,2022-03-10T10:00:46Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1714,NA,0,1.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-09T10:00:18Z,2022-03-10T10:00:46Z
9,7153,2022-03-11T10:15:14Z,2022-03-11T10:15:14Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2283,1.70000004768372,1.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-10T10:00:46Z,2022-03-11T10:15:14Z
9,7155,2022-03-12T09:00:59Z,2022-03-12T09:00:59Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,522,NA,0,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-11T10:15:14Z,2022-03-12T09:00:59Z
9,7157,2022-03-13T10:00:54Z,2022-03-13T10:00:54Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2114,1.5,1.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-12T09:00:59Z,2022-03-13T10:00:54Z
9,7159,2022-03-14T09:45:45Z,2022-03-14T09:45:45Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,516,NA,0,1.79999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-13T10:00:54Z,2022-03-14T09:45:45Z
9,7161,2022-03-15T10:30:02Z,2022-03-15T10:30:02Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2574,1.79999995231628,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-14T09:45:45Z,2022-03-15T10:30:02Z
9,7163,2022-03-16T10:00:09Z,2022-03-16T10:00:09Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2697,2.20000004768372,2.20000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-15T10:30:02Z,2022-03-16T10:00:09Z
9,7165,2022-03-17T10:15:10Z,2022-03-17T10:15:10Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2902,2.09999990463257,1.89999997615814,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-16T10:00:09Z,2022-03-17T10:15:10Z
9,7167,2022-03-18T10:15:03Z,2022-03-18T10:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2908,1.89999997615814,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-17T10:15:10Z,2022-03-18T10:15:03Z
9,7169,2022-03-19T09:30:13Z,2022-03-19T09:30:13Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2859,2.09999990463257,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-18T10:15:03Z,2022-03-19T09:30:13Z
9,7171,2022-03-20T09:45:35Z,2022-03-20T09:45:35Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,3078,1.89999997615814,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-19T09:30:13Z,2022-03-20T09:45:35Z
9,7173,2022-03-21T09:45:48Z,2022-03-21T09:45:48Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3039,2.20000004768372,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-20T09:45:35Z,2022-03-21T09:45:48Z
9,7175,2022-03-22T10:30:39Z,2022-03-22T10:30:39Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3202,2.29999995231628,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-21T09:45:48Z,2022-03-22T10:30:39Z
9,7177,2022-03-23T10:30:19Z,2022-03-23T10:30:19Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,NA,2060,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-22T10:30:39Z,2022-03-23T10:30:19Z
9,7179,2022-03-24T10:00:08Z,2022-03-24T10:00:08Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3006,2.29999995231628,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-23T10:30:19Z,2022-03-24T10:00:08Z
9,7181,2022-03-25T10:30:55Z,2022-03-25T10:30:55Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3101,2.20000004768372,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-24T10:00:08Z,2022-03-25T10:30:55Z
9,7183,2022-03-26T10:30:26Z,2022-03-26T10:30:26Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2964,2.09999990463257,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-25T10:30:55Z,2022-03-26T10:30:26Z
9,7185,2022-03-27T11:15:34Z,2022-03-27T11:15:34Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2240,NA,0,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-26T10:30:26Z,2022-03-27T11:15:34Z
9,7187,2022-03-28T10:15:50Z,2022-03-28T10:15:50Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,2865,2.40000009536743,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-27T11:15:34Z,2022-03-28T10:15:50Z
9,7189,2022-03-29T11:15:35Z,2022-03-29T11:15:35Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3100,2.09999990463257,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-28T10:15:50Z,2022-03-29T11:15:35Z
9,7191,2022-03-30T10:00:27Z,2022-03-30T10:00:27Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2728,1.89999997615814,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-29T11:15:35Z,2022-03-30T10:00:27Z
9,7193,2022-03-31T10:30:35Z,2022-03-31T10:30:35Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2874,2,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-30T10:00:27Z,2022-03-31T10:30:35Z
9,7195,2022-04-01T10:15:03Z,2022-04-01T10:15:03Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2914,2.20000004768372,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-03-31T10:30:35Z,2022-04-01T10:15:03Z
9,7197,2022-04-02T09:45:06Z,2022-04-02T09:45:06Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,892,NA,0,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-01T10:15:03Z,2022-04-02T09:45:06Z
9,7199,2022-04-03T09:15:42Z,2022-04-03T09:15:42Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,2997,2.09999990463257,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-02T09:45:06Z,2022-04-03T09:15:42Z
9,7201,2022-04-04T10:15:36Z,2022-04-04T10:15:36Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2867,NA,0,1.89999997615814,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-03T09:15:42Z,2022-04-04T10:15:36Z
9,7203,2022-04-05T10:00:25Z,2022-04-05T10:00:25Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3169,2.29999995231628,2.20000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-04T10:15:36Z,2022-04-05T10:00:25Z
9,7205,2022-04-06T10:00:42Z,2022-04-06T10:00:42Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3308,NA,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-05T10:00:25Z,2022-04-06T10:00:42Z
9,7207,2022-04-07T10:00:49Z,2022-04-07T10:00:49Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3395,2.40000009536743,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-06T10:00:42Z,2022-04-07T10:00:49Z
9,7209,2022-04-08T10:15:51Z,2022-04-08T10:15:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3321,2.20000004768372,2.29999995231628,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-07T10:00:49Z,2022-04-08T10:15:51Z
9,7211,2022-04-09T10:45:36Z,2022-04-09T10:45:36Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2611,NA,0,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-08T10:15:51Z,2022-04-09T10:45:36Z
9,7213,2022-04-10T08:30:24Z,2022-04-10T08:30:24Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3104,2.5,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-09T10:45:36Z,2022-04-10T08:30:24Z
9,7215,2022-04-11T10:00:52Z,2022-04-11T10:00:52Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3816,2.29999995231628,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-10T08:30:24Z,2022-04-11T10:00:52Z
9,7217,2022-04-12T10:15:47Z,2022-04-12T10:15:47Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3494,2.5,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-11T10:00:52Z,2022-04-12T10:15:47Z
9,7219,2022-04-13T10:00:44Z,2022-04-13T10:00:44Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3671,2.59999990463257,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-12T10:15:47Z,2022-04-13T10:00:44Z
9,7221,2022-04-14T09:45:38Z,2022-04-14T09:45:38Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3484,2.5,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-13T10:00:44Z,2022-04-14T09:45:38Z
9,7223,2022-04-15T10:45:31Z,2022-04-15T10:45:31Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3753,2.59999990463257,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-14T09:45:38Z,2022-04-15T10:45:31Z
9,7225,2022-04-16T10:30:06Z,2022-04-16T10:30:06Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3440,2.40000009536743,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-15T10:45:31Z,2022-04-16T10:30:06Z
9,7227,2022-04-17T12:00:00Z,2022-04-17T12:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3601,2.29999995231628,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-16T10:30:06Z,2022-04-17T12:00:00Z
9,7229,2022-04-18T10:15:35Z,2022-04-18T10:15:35Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1733,NA,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-17T12:00:00Z,2022-04-18T10:15:35Z
9,7231,2022-04-19T12:00:07Z,2022-04-19T12:00:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,899,NA,0,3.20000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-18T10:15:35Z,2022-04-19T12:00:07Z
9,7233,2022-04-20T10:00:01Z,2022-04-20T10:00:01Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1182,NA,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-19T12:00:07Z,2022-04-20T10:00:01Z
9,7235,2022-04-21T10:30:56Z,2022-04-21T10:30:56Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3376,2.5,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-20T10:00:01Z,2022-04-21T10:30:56Z
9,7237,2022-04-22T10:15:07Z,2022-04-22T10:15:07Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3457,2.40000009536743,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-21T10:30:56Z,2022-04-22T10:15:07Z
9,7239,2022-04-23T10:15:16Z,2022-04-23T10:15:16Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1488,NA,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-22T10:15:07Z,2022-04-23T10:15:16Z
9,7241,2022-04-24T09:30:58Z,2022-04-24T09:30:58Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2423,NA,0,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-23T10:15:16Z,2022-04-24T09:30:58Z
9,7243,2022-04-25T10:45:58Z,2022-04-25T10:45:58Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,778,NA,0,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-24T09:30:58Z,2022-04-25T10:45:58Z
9,7245,2022-04-26T11:15:43Z,2022-04-26T11:15:43Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2612,NA,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-25T10:45:58Z,2022-04-26T11:15:43Z
9,7247,2022-04-27T10:30:57Z,2022-04-27T10:30:57Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3189,2.40000009536743,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-26T11:15:43Z,2022-04-27T10:30:57Z
9,7249,2022-04-28T11:00:06Z,2022-04-28T11:00:06Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,1331,NA,0,2.09999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-27T10:30:57Z,2022-04-28T11:00:06Z
9,7252,2022-04-29T09:45:25Z,2022-04-29T09:45:25Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap functioning normally,NA,3230,2.59999990463257,3,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-28T11:00:06Z,2022-04-29T09:45:25Z
9,7253,2022-04-29T09:45:54Z,2022-04-29T09:45:54Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,NA,NA,3,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-29T09:45:54Z,2022-04-29T09:45:54Z
9,7255,2022-04-30T09:30:58Z,2022-04-30T09:30:58Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2960,NA,0,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-29T09:45:54Z,2022-04-30T09:30:58Z
9,7257,2022-05-01T10:00:16Z,2022-05-01T10:00:16Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3981,2.79999995231628,2.90000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-04-30T09:30:58Z,2022-05-01T10:00:16Z
9,7259,2022-05-02T09:15:51Z,2022-05-02T09:15:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3593,2.59999990463257,3,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-01T10:00:16Z,2022-05-02T09:15:51Z
9,7261,2022-05-03T14:30:29Z,2022-05-03T14:30:29Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4803,3.09999990463257,2.90000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-02T09:15:51Z,2022-05-03T14:30:29Z
9,7263,2022-05-04T10:00:21Z,2022-05-04T10:00:21Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,NA,3186,2.59999990463257,2.90000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-03T14:30:29Z,2022-05-04T10:00:21Z
9,7265,2022-05-05T12:00:22Z,2022-05-05T12:00:22Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,4019,2.59999990463257,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-04T10:00:21Z,2022-05-05T12:00:22Z
9,7267,2022-05-06T10:00:45Z,2022-05-06T10:00:45Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,345,NA,0,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-05T12:00:22Z,2022-05-06T10:00:45Z
9,7269,2022-05-07T10:00:51Z,2022-05-07T10:00:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3861,2.70000004768372,2.70000004768372,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-06T10:00:45Z,2022-05-07T10:00:51Z
9,7271,2022-05-08T08:30:36Z,2022-05-08T08:30:36Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3507,2.59999990463257,2.59999990463257,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-07T10:00:51Z,2022-05-08T08:30:36Z
9,7273,2022-05-09T10:00:18Z,2022-05-09T10:00:18Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3936,2.59999990463257,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-08T08:30:36Z,2022-05-09T10:00:18Z
9,7275,2022-05-10T10:15:48Z,2022-05-10T10:15:48Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3667,2.40000009536743,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-09T10:00:18Z,2022-05-10T10:15:48Z
9,7277,2022-05-11T10:30:45Z,2022-05-11T10:30:45Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,3397,NA,0,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-10T10:15:48Z,2022-05-11T10:30:45Z
9,7279,2022-05-12T10:30:52Z,2022-05-12T10:30:52Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3463,2.5,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-11T10:30:45Z,2022-05-12T10:30:52Z
9,7281,2022-05-13T10:30:18Z,2022-05-13T10:30:18Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3368,2.5,2.5,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-12T10:30:52Z,2022-05-13T10:30:18Z
9,7283,2022-05-14T09:45:35Z,2022-05-14T09:45:35Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3383,2.09999990463257,2,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-13T10:30:18Z,2022-05-14T09:45:35Z
9,7285,2022-05-15T10:15:36Z,2022-05-15T10:15:36Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,NA,3510,2.40000009536743,2.40000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-14T09:45:35Z,2022-05-15T10:15:36Z
9,7287,2022-05-16T10:00:02Z,2022-05-16T10:00:02Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,763,NA,0,2.90000009536743,Yes,NA,NA,NA,NA,NA,NA,NA,2022-05-15T10:15:36Z,2022-05-16T10:00:02Z
